#OTU ID	S1	S2	S3	S4	S5	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	H1	H2	H3	H4	H5
ZOTU_1806	0	0	0	30	0	0	4	0	0	0	0	0	0	0	0	0	0	5
ZOTU_1807	0	0	7	0	11	1	6	0	0	0	0	0	0	4	9	13	4	1
ZOTU_1808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0
ZOTU_1810	0	2	0	2	0	25	0	1	0	0	1	18	0	1	4	0	0	0
ZOTU_1811	8	0	0	0	0	7	0	0	0	0	0	0	0	23	5	0	1	0
ZOTU_1812	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0
ZOTU_1813	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	47	0	0
ZOTU_1815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0
ZOTU_1816	0	4	0	0	0	1	0	0	0	0	0	0	0	0	42	0	0	0
ZOTU_1817	0	0	0	0	0	6	8	0	0	0	0	17	0	2	15	0	0	0
ZOTU_1818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0
ZOTU_1819	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1820	0	0	0	0	0	0	0	0	0	0	0	1	0	46	0	0	0	0
ZOTU_1821	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1822	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1823	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
ZOTU_1824	0	20	0	0	0	0	0	0	35	0	2	0	0	0	0	0	0	14
ZOTU_1825	0	0	0	0	25	0	0	0	1	0	12	0	0	22	2	0	0	0
ZOTU_1826	0	0	0	0	46	0	0	0	0	0	0	4	0	0	0	0	0	0
ZOTU_1827	0	8	0	0	0	54	0	0	0	0	0	0	2	0	0	0	0	1
ZOTU_1829	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1830	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	48	0
ZOTU_1832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0
ZOTU_1833	2	12	0	0	0	0	4	0	1	27	0	0	0	6	0	0	0	0
ZOTU_1834	5	0	0	7	0	0	0	0	0	0	0	0	2	0	42	4	0	0
ZOTU_1835	11	0	5	0	0	0	18	0	6	11	0	0	5	0	0	0	0	0
ZOTU_1836	0	0	0	1	0	13	3	0	0	4	0	51	0	1	0	0	0	0
ZOTU_1837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0
ZOTU_1838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
ZOTU_1839	0	18	0	38	0	2	1	0	0	4	0	0	0	0	0	0	0	1
ZOTU_1840	7	0	0	0	0	0	2	23	0	0	0	0	0	5	14	11	0	14
ZOTU_1841	0	0	0	0	0	0	2	0	0	0	0	0	24	0	0	28	0	0
ZOTU_1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0
ZOTU_1843	26	0	0	0	1	9	0	0	0	0	1	1	0	0	0	3	0	4
ZOTU_1844	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1845	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1846	2	0	8	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0
ZOTU_1847	0	0	0	13	29	8	4	5	1	2	15	5	0	0	1	0	0	1
ZOTU_1848	0	1	1	4	0	1	5	13	9	8	1	31	0	0	2	0	0	1
ZOTU_1849	0	0	0	0	0	0	5	0	0	30	0	0	1	0	0	0	11	0
ZOTU_1851	12	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1852	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	47	0	0
ZOTU_1853	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0
ZOTU_1854	0	1	0	0	4	0	6	0	0	0	0	0	0	0	33	0	0	0
ZOTU_1855	0	0	0	0	0	0	12	0	33	1	0	0	0	1	0	0	0	11
ZOTU_1856	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	33	14
ZOTU_1857	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	50	0	0
ZOTU_1858	0	2	0	0	11	0	0	0	0	0	0	40	0	0	0	0	0	0
ZOTU_1859	0	0	0	0	0	13	0	31	0	0	0	3	0	0	0	0	0	1
ZOTU_1860	2	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0
ZOTU_1861	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1862	0	0	7	0	0	0	0	13	0	0	5	1	5	0	41	1	0	4
ZOTU_1863	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1864	0	1	0	0	40	0	0	0	0	0	1	0	0	8	0	0	0	0
ZOTU_1865	1	0	52	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
ZOTU_1866	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1867	0	0	0	0	0	0	34	0	0	0	0	0	8	0	0	0	0	0
ZOTU_1868	11	2	0	5	0	4	2	0	0	1	9	3	21	7	1	1	0	0
ZOTU_1869	4	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	4	0
ZOTU_1870	0	0	0	1	9	2	16	0	12	0	14	0	0	0	0	0	0	0
ZOTU_1871	0	0	0	0	56	0	0	0	0	0	0	0	0	8	5	0	0	0
ZOTU_1872	0	0	0	0	1	0	0	0	0	1	0	45	0	0	0	0	5	0
ZOTU_1873	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1874	0	0	0	0	3	2	2	1	1	35	0	5	7	0	0	0	0	0
ZOTU_1875	0	0	6	0	0	0	0	0	1	10	0	1	0	0	0	29	0	7
ZOTU_1876	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1877	0	0	0	0	0	0	0	3	0	7	0	55	0	0	0	0	7	0
ZOTU_1878	0	0	0	0	0	46	0	0	0	0	0	0	0	0	1	0	0	0
ZOTU_1879	0	0	0	1	0	52	0	0	0	0	0	7	0	0	0	0	0	0
ZOTU_1880	0	0	0	0	0	45	1	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1881	0	20	0	0	6	0	0	0	0	0	0	0	0	0	0	0	26	0
ZOTU_1882	0	0	1	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1883	0	0	4	0	0	26	0	0	0	8	0	0	0	0	0	0	0	0
ZOTU_1884	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1885	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1886	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0
ZOTU_1887	0	8	0	0	0	0	11	0	0	6	0	0	2	2	8	0	11	2
ZOTU_1888	0	2	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0
ZOTU_1889	24	5	0	0	11	14	8	6	0	8	4	1	1	0	1	0	0	0
ZOTU_1890	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0
ZOTU_1891	0	2	0	0	0	52	3	0	0	0	0	0	19	0	1	0	0	0
ZOTU_1892	0	0	0	5	0	0	0	0	36	0	12	0	0	0	0	0	2	1
ZOTU_1893	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1894	0	0	27	0	0	0	5	0	0	0	12	0	0	0	0	0	0	7
ZOTU_1895	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1896	0	32	4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1897	0	0	0	0	38	0	0	0	0	0	2	0	0	0	0	0	0	0
ZOTU_1898	38	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1899	49	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ZOTU_1900	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0
ZOTU_1901	0	0	0	0	0	0	0	0	0	0	0	41	0	4	0	0	0	0
ZOTU_1902	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1903	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
ZOTU_1905	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
ZOTU_1906	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1907	0	0	0	0	0	44	1	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1908	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	37
ZOTU_1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0
ZOTU_1910	0	5	0	0	0	0	0	0	0	0	0	33	0	4	0	0	0	0
ZOTU_1911	41	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0
ZOTU_1912	0	15	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0
ZOTU_1913	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1914	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1915	0	0	11	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0
ZOTU_1916	0	0	0	3	0	38	0	0	0	1	0	0	1	0	0	0	0	0
ZOTU_1917	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1918	29	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
ZOTU_1919	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	0	0	0
ZOTU_1920	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0
ZOTU_1922	0	0	0	51	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ZOTU_1923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0
ZOTU_1924	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1925	0	0	0	0	0	0	0	0	0	2	0	0	0	38	0	0	0	0
ZOTU_1927	0	0	0	0	0	0	0	18	0	0	1	0	3	0	2	0	29	0
ZOTU_1928	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0
ZOTU_1929	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	33	0	0
ZOTU_1930	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1931	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0
ZOTU_1932	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0
ZOTU_1933	0	31	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0
ZOTU_1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0
ZOTU_1935	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0
ZOTU_1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0
ZOTU_1937	0	0	0	20	4	0	0	4	0	0	1	10	0	4	0	3	0	1
ZOTU_1938	0	0	0	0	0	0	5	0	0	0	0	0	0	0	37	0	0	0
ZOTU_1939	0	0	0	0	5	0	0	0	0	0	3	0	0	27	0	0	0	0
ZOTU_1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0
ZOTU_1941	0	0	0	0	0	15	0	0	0	26	0	0	0	0	0	0	0	0
ZOTU_1942	0	42	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1943	0	0	0	0	0	0	9	0	0	3	19	0	0	0	0	0	0	24
ZOTU_1944	0	0	0	35	0	17	0	5	1	0	0	0	0	0	9	0	0	1
ZOTU_1945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	2	0
ZOTU_1946	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1947	0	0	7	0	39	0	1	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1948	0	0	0	40	0	0	0	0	0	0	0	0	0	6	0	0	0	0
ZOTU_1949	0	0	0	0	0	0	26	0	0	13	0	0	0	0	0	0	0	0
ZOTU_1950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0
ZOTU_1951	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0
ZOTU_1952	0	0	6	0	0	0	0	0	0	0	0	1	0	4	1	30	0	0
ZOTU_1953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0
ZOTU_1954	0	0	3	1	0	0	1	1	7	7	1	5	0	17	2	4	0	0
ZOTU_1955	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1956	0	0	0	0	2	0	0	0	0	0	0	0	0	7	1	0	41	0
ZOTU_1957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
ZOTU_1958	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1959	0	13	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0
ZOTU_1960	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1961	11	0	0	9	0	0	0	1	0	0	0	0	0	10	30	0	0	0
ZOTU_1962	0	0	0	0	39	0	0	0	0	0	1	0	0	0	0	0	0	0
ZOTU_1963	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0
ZOTU_1964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0
ZOTU_1965	0	0	0	0	0	0	0	0	0	0	0	0	3	41	0	0	0	4
ZOTU_1966	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	4	0
ZOTU_1967	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0
ZOTU_1969	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1970	36	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
ZOTU_1971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0
ZOTU_1972	0	3	0	0	0	3	0	0	0	0	0	0	1	0	50	0	14	0
ZOTU_1973	0	1	1	11	2	0	0	0	0	10	0	0	0	8	14	12	0	2
ZOTU_1974	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1975	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0	23	0	0
ZOTU_1976	0	0	0	0	0	0	0	0	21	0	0	17	1	4	0	0	0	0
ZOTU_1977	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1978	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	39	0	0
ZOTU_1979	0	0	0	7	0	0	0	0	39	0	0	1	0	1	0	0	0	1
ZOTU_1980	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1981	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0
ZOTU_1982	0	0	17	0	5	3	3	0	0	7	1	4	0	7	0	0	0	0
ZOTU_1983	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1984	0	13	6	0	17	0	0	4	0	0	0	0	1	0	0	0	0	0
ZOTU_1985	0	0	0	3	36	0	7	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1986	0	0	0	0	0	0	0	0	0	1	0	0	1	0	36	0	0	0
ZOTU_1987	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0
ZOTU_1988	0	0	0	0	0	35	1	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1989	0	0	0	0	0	0	0	43	0	2	0	0	0	0	0	0	0	0
ZOTU_1990	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0
ZOTU_1991	0	0	2	0	0	0	15	0	0	3	22	0	0	4	1	0	0	1
ZOTU_1992	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1993	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	35	0	0
ZOTU_1994	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	44
ZOTU_1995	0	0	0	17	0	11	6	0	0	1	0	9	9	0	0	0	0	3
ZOTU_1996	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_1997	0	0	0	16	0	1	6	1	0	0	0	3	13	22	0	15	1	0
ZOTU_1998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0
ZOTU_1999	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
ZOTU_2001	0	0	0	6	0	9	11	0	0	0	0	0	2	0	8	0	0	17
ZOTU_2002	0	0	0	2	0	0	35	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0
ZOTU_2004	0	1	0	0	15	0	0	0	2	14	0	0	19	0	0	0	0	0
ZOTU_2005	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
ZOTU_2006	0	0	0	0	51	0	14	0	0	0	0	0	0	4	0	1	0	0
ZOTU_2007	0	0	0	0	0	36	0	0	1	0	0	0	0	0	0	0	0	0
ZOTU_2008	8	1	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0
ZOTU_2009	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2010	0	0	28	2	0	0	5	0	0	0	0	0	0	0	11	0	0	0
ZOTU_2011	0	8	0	0	0	0	0	0	0	7	0	0	0	0	0	37	0	1
ZOTU_2012	0	0	0	0	42	0	3	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2013	0	10	0	8	0	0	46	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2014	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0
ZOTU_2015	0	1	1	2	7	5	3	6	9	7	4	5	0	1	0	2	2	2
ZOTU_2016	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	21	0
ZOTU_2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0
ZOTU_2018	0	14	0	0	34	0	0	0	0	0	0	0	11	0	6	0	4	0
ZOTU_2019	0	0	0	23	0	22	0	0	0	0	0	0	0	0	0	0	0	8
ZOTU_2020	0	0	0	41	0	0	4	1	0	0	0	0	0	4	0	0	0	0
ZOTU_2021	1	0	0	40	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ZOTU_2022	2	0	0	0	0	0	0	0	0	0	0	31	0	8	0	0	0	0
ZOTU_2023	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2024	3	0	0	0	0	3	0	0	0	0	0	0	6	27	0	0	0	0
ZOTU_2025	0	0	0	0	0	0	12	0	0	1	0	0	0	8	0	0	0	18
ZOTU_2026	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0
ZOTU_2028	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2029	0	30	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2030	3	0	0	0	0	0	0	0	0	17	0	0	21	0	0	0	0	0
ZOTU_2031	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0
ZOTU_2033	0	0	0	50	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ZOTU_2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0
ZOTU_2035	0	0	0	0	26	14	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2036	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2037	0	0	0	0	0	0	1	0	0	0	0	38	0	1	3	0	0	0
ZOTU_2038	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	36	0
ZOTU_2039	0	1	0	0	0	0	0	0	0	0	1	0	0	35	0	0	0	0
ZOTU_2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0
ZOTU_2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0
ZOTU_2042	0	0	5	0	0	0	13	0	0	0	0	0	30	0	0	0	0	0
ZOTU_2043	0	1	0	38	0	0	0	0	0	0	0	0	0	0	1	3	0	0
ZOTU_2044	0	0	0	0	1	0	1	0	36	0	0	0	0	0	8	0	5	0
ZOTU_2045	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0
ZOTU_2046	0	10	0	0	0	0	0	0	0	0	0	0	0	30	0	2	0	0
ZOTU_2047	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0
ZOTU_2048	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0
ZOTU_2049	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0
ZOTU_2050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0
ZOTU_2051	0	0	0	0	0	0	18	0	0	1	0	0	0	3	18	17	0	0
ZOTU_2052	0	0	0	0	0	0	8	0	0	0	0	1	32	1	0	0	0	1
ZOTU_2053	0	0	2	0	0	0	0	34	1	0	0	0	0	0	0	0	0	0
ZOTU_2054	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	53	0
ZOTU_2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0
ZOTU_2056	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2057	0	0	0	0	0	0	0	0	0	0	0	0	8	37	0	0	0	0
ZOTU_2058	0	0	0	0	0	0	8	0	42	0	0	0	0	0	1	0	0	0
ZOTU_2059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0
ZOTU_2060	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2061	0	0	0	20	0	0	0	0	1	0	0	0	0	13	20	0	0	2
ZOTU_2062	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2063	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2064	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0
ZOTU_2065	0	0	0	29	0	0	5	0	0	0	0	0	0	1	0	0	0	8
ZOTU_2066	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	28	0	0
ZOTU_2067	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0
ZOTU_2068	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	33	1	0
ZOTU_2069	0	0	33	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2070	0	0	0	0	58	0	0	0	0	2	0	0	0	0	0	0	0	0
ZOTU_2071	0	0	37	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2072	0	0	8	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0
ZOTU_2073	0	0	0	0	0	32	4	0	0	9	0	0	0	0	0	0	0	1
ZOTU_2074	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0
ZOTU_2075	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2076	0	0	0	1	0	0	8	2	0	0	0	0	28	0	2	8	0	0
ZOTU_2077	0	0	0	0	0	0	0	0	0	0	0	1	0	0	34	0	0	0
ZOTU_2078	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2079	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	41	0
ZOTU_2080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0
ZOTU_2081	0	0	0	0	0	0	8	0	0	0	0	0	25	0	0	0	0	13
ZOTU_2082	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	64	0
ZOTU_2083	0	0	0	0	0	36	6	0	0	6	0	0	0	0	0	0	0	0
ZOTU_2084	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0
ZOTU_2085	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2086	0	41	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0
ZOTU_2087	0	0	1	0	0	8	5	0	0	0	0	0	37	0	0	0	0	0
ZOTU_2088	0	0	0	8	0	0	0	0	0	0	0	0	0	36	0	0	0	0
ZOTU_2089	0	0	0	1	0	40	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2090	0	0	0	0	34	0	0	0	0	0	0	9	0	0	0	0	0	0
ZOTU_2091	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2092	0	0	0	1	0	0	0	26	0	0	5	0	0	0	0	0	0	0
ZOTU_2093	0	0	0	3	0	0	0	0	0	37	0	12	0	0	0	0	0	1
ZOTU_2094	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2095	0	14	10	0	0	0	1	0	1	0	0	0	0	0	30	0	0	0
ZOTU_2096	0	1	0	0	25	0	0	0	0	4	0	0	0	0	0	13	0	0
ZOTU_2097	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	29
ZOTU_2098	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2099	0	34	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ZOTU_2100	0	0	1	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
ZOTU_2101	1	0	0	0	0	4	2	0	0	8	0	0	0	23	6	0	0	0
ZOTU_2102	0	0	0	0	0	1	2	34	0	0	0	0	0	0	0	0	0	0
ZOTU_2103	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2104	0	1	0	5	0	0	0	34	3	1	0	0	0	0	0	0	0	0
ZOTU_2105	0	0	15	0	0	0	22	0	16	0	0	0	0	0	0	0	0	0
ZOTU_2106	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0
ZOTU_2107	0	0	4	0	0	3	0	0	0	0	0	60	0	0	0	0	0	0
ZOTU_2108	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2109	0	0	0	0	19	0	1	0	0	0	0	0	13	0	1	0	0	0
ZOTU_2110	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0
ZOTU_2111	0	0	0	0	0	44	0	0	0	1	0	0	0	0	0	0	0	0
ZOTU_2112	0	0	0	1	0	44	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2113	0	0	0	0	18	0	9	19	0	3	0	0	6	0	0	0	0	0
ZOTU_2114	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0
ZOTU_2115	0	3	0	2	9	0	3	0	0	0	0	0	0	14	0	0	3	0
ZOTU_2116	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2117	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_2118	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0
ZOTU_2119	2	6	4	32	0	0	0	1	1	0	0	0	2	6	0	0	7	0
